Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason,AvgMonthlySpend,TotalServices,AvgRevenuePerMonth
4667-OHGKG,Male,61.0,No,0.0,Summerland,93067,34.420998,-119.60137,0.0,1.0,Offer B,Yes,49.2,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,19.3,19.3,0.0,0.0,49.2,68.5,Churned,Dissatisfaction,Service dissatisfaction,19.3,2,68.5
4667-QONEA,Female,72.0,Yes,0.0,Los Angeles,90064,34.037251,-118.423573,7.5,60.0,Offer B,Yes,48.9,No,Yes,Cable,16.0,Yes,Yes,Yes,Yes,No,Yes,No,Yes,One Year,Yes,Credit Card,74.85,4456.35,0.0,0.0,2871.9325,7390.35,Stayed,Competitor,Competitor had better devices,74.27250000000001,8,123.1725
4670-TABXH,Male,53.0,Yes,0.0,Hawthorne,90250,33.914775,-118.348083,6.0,72.0,Offer B,Yes,22.95,Yes,Yes,Fiber Optic,17.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,109.75,7758.9,0.0,0.0,1652.4,9411.3,Stayed,Competitor,Competitor had better devices,107.76249999999999,10,130.71249999999998
4671-LXRDQ,Male,44.0,No,0.0,Salyer,95563,40.89866,-123.539754,0.0,2.0,Offer B,Yes,17.25,No,Yes,Cable,3.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,45.0,96.45,0.0,0.0,34.5,160.95,Churned,Competitor,Competitor had better devices,48.225,2,80.475
4671-VJLCL,Female,36.0,No,0.0,Los Angeles,90046,34.108455,-118.362081,0.0,63.0,Offer B,Yes,12.82,Yes,Yes,DSL,17.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,79.85,4861.45,0.0,0.0,807.66,5669.11,Stayed,Competitor,Competitor had better devices,77.16587301587302,9,89.98587301587301
4672-FOTSD,Male,54.0,No,0.0,Dorris,96023,41.949216,-122.050062,0.0,12.0,Offer D,Yes,45.8,Yes,Yes,DSL,4.0,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,67.25,832.3,0.0,0.0,549.6,1381.9,Stayed,Competitor,Competitor had better devices,69.35833333333333,7,115.15833333333335
4673-KKSLS,Female,56.0,No,0.0,Oakland,94605,37.758019,-122.138678,0.0,31.0,Offer B,Yes,40.92,No,Yes,Fiber Optic,20.0,Yes,No,Yes,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,87.6,2724.25,0.0,0.0,1268.52,4062.77,Stayed,Competitor,Competitor had better devices,87.87903225806451,5,131.05709677419355
4674-HGNUA,Male,57.0,Yes,0.0,Petrolia,95558,40.274302,-124.210902,6.0,71.0,Offer A,Yes,31.33,Yes,Yes,Cable,27.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89.9,6457.15,0.0,0.0,2224.43,8681.58,Stayed,Competitor,Competitor had better devices,90.94577464788732,11,122.27577464788732
4676-MQUEA,Male,80.0,Yes,0.0,Laguna Beach,92651,33.570023,-117.773669,7.5,50.0,Offer B,Yes,14.49,Yes,Yes,Fiber Optic,17.0,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,101.9,5265.5,0.0,0.0,724.5,5990.0,Stayed,Competitor,Competitor had better devices,105.31,8,119.8
4676-WLUHT,Male,51.0,No,0.0,Darwin,93522,36.319181,-117.593053,0.0,54.0,Offer B,No,25.420517214274486,No,Yes,DSL,7.0,Yes,Yes,No,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,46.2,2431.95,0.0,0.0,0.0,2431.95,Stayed,Competitor,Competitor had better devices,45.036111111111104,6,45.036111111111104
4678-DVQEO,Female,41.0,No,0.0,Bass Lake,93604,37.458367,-119.345011,0.0,1.0,Offer B,Yes,34.04,No,Yes,DSL,23.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,52.2,52.2,0.0,0.0,34.04,86.24,Churned,Competitor,Competitor made better offer,52.2,4,86.24
4680-KUTAJ,Female,73.0,No,0.0,Beverly Hills,90212,34.062095,-118.401508,0.0,11.0,Offer B,Yes,2.81,Yes,Yes,DSL,3.0,Yes,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,55.6,580.8,0.0,0.0,30.91,596.51,Stayed,Competitor,Competitor had better devices,52.8,5,54.22818181818182
4682-BLBUC,Male,19.0,Yes,0.0,La Crescenta,91214,34.239636,-118.245259,1.0,44.0,Offer B,Yes,29.61,No,Yes,DSL,45.0,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,70.95,3250.45,0.0,0.0,1302.84,4528.37,Stayed,Competitor,Competitor had better devices,73.87386363636364,7,102.9175
4683-WYDOU,Male,54.0,Yes,0.0,Rancho Palos Verdes,90275,33.753146,-118.367459,7.5,62.0,Offer B,Yes,34.62,Yes,Yes,Fiber Optic,28.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,107.6,6912.7,0.0,0.0,2146.44,9059.14,Stayed,Competitor,Competitor had better devices,111.49516129032257,9,146.11516129032256
4685-ERGHK,Male,45.0,No,0.0,Gasquet,95543,41.867908,-123.794144,0.0,57.0,Offer B,Yes,36.08,Yes,Yes,Fiber Optic,26.0,No,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,86.9,4939.25,0.0,0.0,2056.56,6995.81,Stayed,Competitor,Competitor had better devices,86.65350877192982,5,122.73350877192983
4685-TFLLS,Male,39.0,Yes,0.0,Spreckels,93962,36.624641,-121.647195,1.0,18.0,Offer D,Yes,45.18,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,19.8,342.3,0.0,0.0,813.24,1155.54,Stayed,Competitor,Competitor had better devices,19.016666666666666,2,64.19666666666666
4686-GEFRM,Male,23.0,Yes,0.0,Pioneertown,92268,34.201108,-116.593456,5.0,70.0,Offer A,Yes,45.24,Yes,Yes,Fiber Optic,42.0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,98.7,6858.9,0.0,0.0,2871.9325,10025.7,Stayed,Competitor,Competitor had better devices,97.9842857142857,9,143.2242857142857
4686-UXDML,Female,24.0,No,0.0,Cutler,93615,36.497895,-119.285484,0.0,21.0,Offer B,Yes,24.86,Yes,Yes,Fiber Optic,45.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.85,1992.55,0.0,0.0,522.06,2514.61,Stayed,Competitor,Competitor had better devices,94.88333333333333,8,119.74333333333334
4690-LLKUA,Male,68.0,No,0.0,San Diego,92130,32.957195,-117.202542,0.0,17.0,Offer B,Yes,40.93,No,Yes,DSL,2.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.05,770.6,0.0,0.0,695.81,1466.41,Churned,Competitor,Competitor made better offer,45.32941176470588,3,86.25941176470589
4690-PKDQG,Female,66.0,Yes,0.0,San Diego,92102,32.716007,-117.117462,3.0,42.0,Offer B,Yes,22.89,Yes,Yes,Fiber Optic,12.0,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.55,3930.6,0.0,0.0,961.38,4891.98,Stayed,Competitor,Competitor had better devices,93.58571428571429,7,116.47571428571428
4692-NNQRU,Female,49.0,Yes,0.0,Cloverdale,95425,38.801936,-122.938935,7.0,21.0,Offer D,Yes,14.51,No,Yes,Fiber Optic,20.0,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,79.2,1742.45,0.0,0.0,304.71,2047.16,Stayed,Competitor,Competitor had better devices,82.97380952380952,5,97.48380952380953
4693-VWVBO,Female,60.0,No,0.0,Valley Springs,95252,38.156971,-120.849231,0.0,3.0,Offer B,Yes,40.98,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,19.55,61.05,0.0,0.0,122.94,183.99,Joined,Competitor,Competitor had better devices,20.349999999999998,2,61.330000000000005
4694-PHWFW,Female,26.0,No,0.0,San Francisco,94105,37.789168,-122.395009,0.0,8.0,Offer B,Yes,45.87,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,19.95,170.9,0.0,0.0,366.96,537.86,Stayed,Competitor,Competitor had better devices,21.3625,2,67.2325
4695-VADHF,Male,53.0,Yes,0.0,Oakland,94606,37.792489,-122.244314,1.0,18.0,Offer B,Yes,2.86,No,Yes,DSL,22.0,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,57.45,990.85,0.0,0.0,51.48,1026.6,Churned,Competitor,Competitor had better devices,55.047222222222224,6,57.03333333333333
4695-WJZUE,Female,68.0,No,0.0,Irvine,92606,33.703976,-117.824172,0.0,2.0,Offer B,Yes,21.57,Yes,Yes,Fiber Optic,28.0,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.55,179.25,0.0,0.0,43.14,222.39,Churned,Competitor,Competitor had better devices,89.625,7,111.195
4697-LUPSU,Male,22.0,Yes,0.0,Grover Beach,93433,35.120833,-120.61843,6.0,2.0,Offer B,Yes,38.41,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,One Year,No,Credit Card,20.2,34.75,0.0,0.0,76.82,111.57,Joined,Competitor,Competitor had better devices,17.375,2,55.785
4698-KVLLG,Female,66.0,No,0.0,San Quentin,94964,37.942551,-122.491642,0.0,51.0,Offer B,Yes,47.46,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,19.6,967.9,0.0,0.0,2420.46,3388.36,Stayed,Competitor,Competitor had better devices,18.978431372549018,2,66.43843137254902
4700-UBQMV,Male,42.0,Yes,0.0,Stockton,95206,37.902422,-121.440029,6.0,21.0,Offer B,Yes,31.55,Yes,Yes,DSL,23.0,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,75.9,1549.75,0.0,0.0,662.55,2212.3,Stayed,Competitor,Competitor had better devices,73.79761904761905,8,105.34761904761906
4701-AHWMW,Male,30.0,Yes,0.0,Susanville,96130,40.559177,-120.612113,1.0,55.0,Offer B,No,25.420517214274486,No,Yes,DSL,42.0,No,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,54.55,2978.3,0.0,0.0,0.0,3028.3,Churned,Attitude,Attitude of service provider,54.150909090909096,6,55.06
4701-LKOZD,Female,64.0,No,0.0,Foresthill,95631,39.031876,-120.811141,0.0,70.0,Offer B,Yes,29.53,Yes,Yes,Cable,7.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,89.75,6367.2,0.0,0.0,2067.1,8544.3,Stayed,Competitor,Competitor had better devices,90.96,10,122.06142857142856
4701-MLJPN,Male,60.0,No,0.0,Fresno,93702,36.739385,-119.753649,0.0,31.0,Offer C,Yes,1.53,No,Yes,DSL,6.0,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,55.25,1715.65,0.0,0.0,47.43,1773.08,Churned,Attitude,Attitude of support person,55.343548387096774,4,57.196129032258064
4702-HDRKD,Male,30.0,No,0.0,Knights Landing,95645,38.875508,-121.765866,0.0,67.0,Offer A,No,25.420517214274486,No,Yes,Cable,45.0,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,49.35,3321.35,0.0,0.0,0.0,3321.35,Stayed,Competitor,Competitor had better devices,49.57238805970149,6,49.57238805970149
4702-IOQDC,Female,58.0,No,0.0,Gustine,95322,37.147198,-121.120161,0.0,1.0,Offer E,Yes,46.17,No,Yes,Fiber Optic,30.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.1,70.1,0.0,0.0,46.17,116.27,Churned,Competitor,Competitor offered higher download speeds,70.1,3,116.27
4703-MQYKT,Male,43.0,No,0.0,Escondido,92025,33.081478,-117.033814,0.0,21.0,Offer B,Yes,16.81,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Two Year,No,Mailed Check,19.6,390.4,0.0,0.0,353.01,743.41,Stayed,Competitor,Competitor had better devices,18.59047619047619,2,35.40047619047619
4704-ERYFC,Female,19.0,Yes,0.0,Knights Landing,95645,38.875508,-121.765866,1.0,22.0,Offer B,Yes,32.11,No,Yes,Fiber Optic,45.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.25,1554.0,0.0,0.0,706.42,2260.42,Churned,Competitor,Competitor offered higher download speeds,70.63636363636364,3,102.74636363636364
4706-AXVKM,Female,78.0,No,0.0,Stevenson Ranch,91381,34.364153,-118.615583,0.0,11.0,Offer B,Yes,4.1,Yes,Yes,Fiber Optic,5.0,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,84.8,906.85,0.0,0.0,45.1,951.95,Churned,Price,Extra data charges,82.44090909090909,5,86.5409090909091
4706-DGAHW,Male,73.0,No,0.0,California Hot Springs,93207,35.865795,-118.69759,0.0,1.0,Offer E,Yes,49.34,No,Yes,DSL,15.0,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,45.2,45.2,0.0,0.0,49.34,94.54,Joined,Competitor,Competitor had better devices,45.2,3,94.54
4707-MAXGU,Male,36.0,Yes,0.0,Canyon Country,91351,34.422519,-118.420717,1.0,72.0,Offer B,Yes,36.03,Yes,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,25.85,1872.2,0.0,0.0,2594.16,4460.63,Stayed,Competitor,Competitor had better devices,26.00277777777778,3,61.95319444444445
4707-YNOQA,Female,57.0,Yes,0.0,Burnt Ranch,95527,40.854512,-123.450097,6.0,34.0,Offer B,Yes,25.69,Yes,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,One Year,Yes,Credit Card,25.6,917.15,0.0,0.0,873.46,1790.61,Stayed,Competitor,Competitor had better devices,26.974999999999998,3,52.665
4709-LKHYG,Female,23.0,Yes,0.0,Tarzana,91356,34.157137,-118.548511,6.0,29.0,Offer C,Yes,27.72,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,20.0,540.05,0.0,0.0,803.88,1343.93,Stayed,Competitor,Competitor had better devices,18.622413793103448,2,46.342413793103454
4710-FDUIZ,Male,50.0,Yes,0.0,Santa Ana,92707,33.714829,-117.872941,2.0,56.0,Offer B,Yes,26.15,Yes,Yes,Fiber Optic,7.0,No,Yes,No,No,Yes,Yes,Yes,No,One Year,No,Credit Card,100.3,5614.45,0.0,0.0,1464.4,7178.85,Churned,Competitor,Competitor offered more data,100.25803571428571,7,128.19375
4710-NKCAW,Male,42.0,Yes,0.0,El Cajon,92019,32.785165,-116.862648,7.0,5.0,Offer B,Yes,17.37,Yes,Yes,DSL,15.0,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,64.4,316.9,0.0,0.0,86.85,403.75,Stayed,Competitor,Competitor had better devices,63.379999999999995,7,80.75
4712-AUQZO,Male,53.0,No,0.0,Pinole,94564,37.996462,-122.293716,0.0,18.0,Offer B,No,25.420517214274486,No,Yes,DSL,30.0,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,33.6,550.35,0.0,0.0,0.0,550.35,Stayed,Competitor,Competitor had better devices,30.575000000000003,4,30.575000000000003
4712-UYOOI,Female,21.0,Yes,0.0,Santa Cruz,95060,36.993451,-122.098858,4.0,20.0,Offer B,Yes,38.6,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,20.0,417.65,0.0,0.0,772.0,1179.92,Stayed,Competitor,Competitor had better devices,20.8825,2,58.996
4713-LZDRV,Female,80.0,No,0.0,Malibu,90263,34.037037,-118.705803,0.0,2.0,Offer E,Yes,31.91,No,Yes,Cable,30.0,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.6,195.05,0.0,0.0,63.82,258.87,Churned,Price,Long distance charges,97.525,4,129.435
4713-ZBURT,Male,33.0,No,0.0,Brisbane,94005,37.684694,-122.40712,0.0,45.0,Offer B,Yes,23.54,Yes,Yes,Fiber Optic,12.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,99.7,4634.35,0.0,0.0,1059.3,5693.65,Stayed,Competitor,Competitor had better devices,102.98555555555556,8,126.52555555555554
4716-HHKQH,Male,68.0,Yes,0.0,Pomona,91767,34.083086,-117.737997,3.0,20.0,Offer B,Yes,27.56,Yes,Yes,Fiber Optic,3.0,No,Yes,No,Yes,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,107.05,2172.05,0.0,0.0,551.2,2723.25,Stayed,Competitor,Competitor had better devices,108.6025,8,136.1625
4716-MRVEN,Female,30.0,No,0.0,Parlier,93648,36.622237,-119.521126,0.0,29.0,Offer C,Yes,32.43,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,One Year,No,Credit Card,20.0,599.3,0.0,0.0,940.47,1539.77,Stayed,Competitor,Competitor had better devices,20.66551724137931,2,53.09551724137931
4717-GHADL,Female,39.0,No,0.0,Callahan,96014,41.388397,-122.794636,0.0,50.0,Offer B,Yes,48.45,Yes,Yes,DSL,14.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed Check,79.6,4024.2,0.0,0.0,2422.5,6446.7,Stayed,Competitor,Competitor had better devices,80.484,9,128.934
4718-DHSMV,Female,22.0,No,0.0,Llano,93544,34.500091,-117.765862,0.0,11.0,Offer D,No,25.420517214274486,No,Yes,DSL,45.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,35.8,363.15,0.0,0.0,0.0,363.15,Stayed,Competitor,Competitor had better devices,33.01363636363636,3,33.01363636363636
4718-WXBGI,Male,21.0,Yes,0.0,Twain Harte,95383,38.107441,-120.230625,1.0,72.0,Offer A,Yes,27.1,Yes,Yes,Cable,45.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,91.95,6614.9,0.0,0.0,1951.2,8566.1,Stayed,Competitor,Competitor had better devices,91.8736111111111,11,118.97361111111111
4719-UMSIY,Male,52.0,No,0.0,Lake Arrowhead,92352,34.2565,-117.19335,0.0,6.0,Offer B,Yes,15.5,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,19.65,100.9,0.0,0.0,93.0,193.9,Stayed,Competitor,Competitor had better devices,16.816666666666666,2,32.31666666666667
4720-VSTSI,Female,54.0,No,0.0,Monterey Park,91754,34.050322,-118.147037,0.0,44.0,Offer B,Yes,40.17,Yes,Yes,Fiber Optic,6.0,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.8,3862.55,0.0,0.0,1767.48,5630.03,Churned,Attitude,Attitude of support person,87.78522727272728,6,127.95522727272727
4723-BEGSG,Male,35.0,Yes,0.0,Corona,92881,33.833686,-117.513063,1.0,72.0,Offer B,Yes,12.12,Yes,Yes,Cable,23.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,-10.0,6094.25,0.0,0.0,872.64,6963.69,Stayed,Competitor,Competitor had better devices,84.64236111111111,10,96.71791666666667
4724-WXVWF,Male,28.0,No,0.0,Earp,92242,34.137742,-114.36514,0.0,48.0,Offer B,Yes,4.15,Yes,Yes,Fiber Optic,45.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.4,4445.3,0.0,0.0,199.2,4644.5,Stayed,Competitor,Competitor had better devices,92.61041666666667,8,96.76041666666667
4726-DLWQN,Male,69.0,No,0.0,Live Oak,95953,39.258746,-121.77697,0.0,50.0,Offer B,Yes,25.23,Yes,Yes,DSL,23.0,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.35,3454.6,0.0,0.0,1261.5,4816.1,Stayed,Competitor,Competitor had better devices,69.092,6,96.322
4727-MCYZG,Male,23.0,No,0.0,Union City,94587,37.59485,-122.051521,0.0,1.0,Offer E,Yes,33.32,No,Yes,DSL,45.0,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Mailed Check,55.55,55.55,0.0,0.0,33.32,118.87,Joined,Competitor,Competitor had better devices,55.55,4,118.87
4729-XKASR,Male,56.0,No,0.0,San Jose,95123,37.238758,-121.828375,0.0,1.0,Offer B,No,25.420517214274486,No,Yes,DSL,45.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,24.75,24.75,0.0,0.0,0.0,24.75,Churned,Competitor,Competitor had better devices,24.75,2,24.75
4730-AWNAU,Male,59.0,Yes,0.0,Lower Lake,95457,38.925545,-122.549083,7.0,36.0,Offer B,No,25.420517214274486,No,Yes,DSL,24.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,60.7,2234.55,0.0,0.0,0.0,2234.55,Stayed,Competitor,Competitor had better devices,62.07083333333334,8,62.07083333333334
4732-RRJZC,Male,31.0,Yes,0.0,Bridgeville,95526,40.372532,-123.525626,7.5,7.0,Offer B,Yes,39.98,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,20.25,144.35,0.0,0.0,279.86,424.21,Stayed,Competitor,Competitor had better devices,20.62142857142857,2,60.60142857142857
4735-ASGMA,Male,55.0,No,0.0,Carnelian Bay,96140,39.227434,-120.091806,0.0,26.0,Offer B,Yes,40.17,Yes,Yes,Fiber Optic,27.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.35,2515.3,0.0,0.0,1044.42,3559.72,Churned,Competitor,Competitor had better devices,96.7423076923077,8,136.91230769230768
4735-BJKOU,Female,33.0,No,0.0,Los Angeles,90039,34.110845,-118.259595,0.0,40.0,Offer B,Yes,8.36,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Two Year,No,Mailed Check,20.15,804.85,0.0,0.0,334.4,1139.25,Stayed,Competitor,Competitor had better devices,20.12125,2,28.48125
4737-AQCPU,Male,39.0,Yes,0.0,Los Angeles,90022,34.02381,-118.156582,5.0,72.0,Offer B,Yes,42.55,Yes,Yes,DSL,18.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,72.1,5016.65,0.0,0.0,2871.9325,8080.25,Stayed,Competitor,Competitor had better devices,69.67569444444445,8,112.22569444444444
4737-HOBAX,Male,51.0,Yes,0.0,Penngrove,94951,38.325599,-122.642352,5.0,63.0,Offer B,Yes,10.07,Yes,Yes,Cable,20.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,79.8,5034.05,0.0,0.0,634.41,5668.46,Stayed,Competitor,Competitor had better devices,79.90555555555555,9,89.97555555555556
4741-WWJQZ,Female,49.0,Yes,0.0,Forestville,95436,38.499302,-122.92444,0.0,2.0,Offer E,Yes,26.58,No,Yes,Fiber Optic,23.0,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.15,194.55,0.0,0.0,53.16,247.71,Joined,Competitor,Competitor had better devices,97.275,5,123.855
4742-DRORA,Male,59.0,Yes,0.0,Mecca,92254,33.543835,-115.993906,5.0,60.0,Offer B,Yes,5.43,Yes,Yes,Fiber Optic,29.0,Yes,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,95.4,5812.0,0.0,0.0,325.8,6137.8,Stayed,Competitor,Competitor had better devices,96.86666666666666,7,102.29666666666667
4742-TXUEX,Female,24.0,Yes,0.0,Rialto,92376,34.109775,-117.378904,1.0,47.0,Offer B,Yes,2.56,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,19.3,890.5,0.0,0.0,120.32,1010.82,Stayed,Competitor,Competitor had better devices,18.9468085106383,2,21.506808510638297
4745-LSPLO,Male,22.0,No,0.0,San Diego,92111,32.805518,-117.169052,0.0,1.0,Offer B,Yes,19.85,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,20.5,20.5,0.0,0.0,19.85,40.35,Churned,Attitude,Attitude of support person,20.5,2,40.35
4747-LCAQL,Male,28.0,No,0.0,Los Angeles,90037,34.002642,-118.287596,0.0,25.0,Offer C,Yes,7.55,No,Yes,DSL,45.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,79.0,1902.0,0.0,0.0,188.75,2090.75,Stayed,Competitor,Competitor had better devices,76.08,9,83.63
4749-OJKQU,Female,36.0,No,0.0,San Jose,95132,37.424655,-121.74841,0.0,4.0,Offer B,Yes,23.5,Yes,Yes,Fiber Optic,22.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.65,302.35,0.0,0.0,94.0,396.35,Stayed,Competitor,Competitor had better devices,75.5875,4,99.0875
4749-VFKVB,Female,47.0,No,0.0,Inverness,94937,38.099323,-122.945723,0.0,1.0,Offer B,Yes,46.49,Yes,Yes,DSL,14.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.1,50.1,0.0,0.0,46.49,96.59,Churned,Other,Don't know,50.1,4,96.59
4750-UKWJK,Female,77.0,Yes,0.0,Gilroy,95020,37.03889,-121.528955,1.0,37.0,Offer B,Yes,25.35,No,No,Fiber Optic,26.189958310676094,No,No,No,No,No,No,No,Yes,One Year,No,Mailed Check,19.6,727.8,0.0,0.0,937.95,1665.75,Stayed,Competitor,Competitor had better devices,19.67027027027027,2,45.020270270270274
4750-ZRXIU,Female,68.0,No,0.0,Palo Alto,94304,37.386978,-122.177746,0.0,4.0,Offer B,Yes,6.68,Yes,Yes,Cable,17.0,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.6,360.1,0.0,0.0,26.72,386.82,Churned,Competitor,Competitor had better devices,90.025,5,96.705
4751-ERMAN,Male,43.0,Yes,0.0,Gazelle,96034,41.411315,-122.697236,7.0,72.0,Offer B,Yes,42.16,No,Yes,Cable,18.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,75.4,5480.25,0.0,0.0,2871.9325,8515.77,Stayed,Competitor,Competitor had better devices,76.11458333333333,8,118.27458333333334
4753-PADAS,Female,23.0,Yes,0.0,Bieber,96009,41.083464,-121.107929,2.0,67.0,Offer A,Yes,25.46,Yes,Yes,Fiber Optic,45.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.7,6816.95,0.0,0.0,1705.82,8522.77,Stayed,Competitor,Competitor had better devices,101.7455223880597,9,127.2055223880597
